STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
4,Arizona,40508,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40508,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40510,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40510,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40518,0,1,99,Reported as Unknown
4,Arizona,40520,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40521,0,1,0,None Noted
4,Arizona,40531,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40531,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40538,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40539,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40540,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40540,0,2,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40567,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40567,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40567,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40569,0,1,0,None Noted
4,Arizona,40581,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40581,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40582,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40582,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40582,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40583,0,1,0,None Noted
4,Arizona,40584,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40584,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40586,0,1,0,None Noted
4,Arizona,40586,0,2,0,None Noted
4,Arizona,40590,0,1,0,None Noted
4,Arizona,40595,0,1,99,Reported as Unknown
4,Arizona,40596,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40596,0,1,21,Other (Specify:)
4,Arizona,40596,0,2,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40596,0,2,21,Other (Specify:)
4,Arizona,40596,0,3,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40596,0,3,21,Other (Specify:)
4,Arizona,40596,0,4,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40596,0,4,21,Other (Specify:)
4,Arizona,40596,0,5,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40596,0,5,21,Other (Specify:)
4,Arizona,40599,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40599,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40602,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40608,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40608,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40613,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40613,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40616,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40616,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40632,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40632,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40632,0,1,21,Other (Specify:)
4,Arizona,40639,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40640,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40640,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40642,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40642,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40646,0,1,21,Other (Specify:)
4,Arizona,40650,0,1,99,Reported as Unknown
4,Arizona,40653,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40653,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40661,0,1,0,None Noted
4,Arizona,40663,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40663,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40667,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40671,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40674,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40675,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40675,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40680,0,1,0,None Noted
4,Arizona,40683,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40687,0,1,10,Riding on Wrong Side of Road
4,Arizona,40692,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40692,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40703,0,1,99,Reported as Unknown
4,Arizona,40706,0,1,99,Reported as Unknown
4,Arizona,40709,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40709,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40713,0,1,99,Reported as Unknown
4,Arizona,40716,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40716,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40718,0,1,0,None Noted
4,Arizona,40722,0,1,99,Reported as Unknown
4,Arizona,40726,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40727,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40727,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40729,0,1,0,None Noted
4,Arizona,40730,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40730,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40731,0,1,0,None Noted
4,Arizona,40732,0,1,7,Improper Turn/Merge
4,Arizona,40734,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40734,0,1,7,Improper Turn/Merge
4,Arizona,40736,0,1,0,None Noted
4,Arizona,40737,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40737,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40741,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40741,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40742,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40742,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40746,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40748,0,1,0,None Noted
4,Arizona,40748,0,2,0,None Noted
4,Arizona,40748,0,3,0,None Noted
4,Arizona,40748,0,4,0,None Noted
4,Arizona,40749,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40749,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40754,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40754,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40761,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40761,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40764,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40767,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40768,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40775,0,1,99,Reported as Unknown
4,Arizona,40777,0,1,99,Reported as Unknown
4,Arizona,40779,0,1,99,Reported as Unknown
4,Arizona,40789,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40790,0,1,17,Making Improper Entry to or Exit From Trafficway
4,Arizona,40793,0,1,0,None Noted
4,Arizona,40797,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40797,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40800,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40800,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40805,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40805,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40810,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40810,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40816,0,1,99,Reported as Unknown
4,Arizona,40816,0,2,99,Reported as Unknown
4,Arizona,40827,0,1,0,None Noted
4,Arizona,40830,0,1,99,Reported as Unknown
4,Arizona,40832,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40832,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40832,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40834,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40835,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40838,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40838,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40842,0,1,0,None Noted
4,Arizona,40842,0,2,0,None Noted
4,Arizona,40842,0,3,0,None Noted
4,Arizona,40843,0,1,0,None Noted
4,Arizona,40846,0,1,0,None Noted
4,Arizona,40852,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40852,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40855,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40861,0,1,99,Reported as Unknown
4,Arizona,40864,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40864,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40867,0,1,99,Reported as Unknown
4,Arizona,40869,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40869,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40873,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
4,Arizona,40876,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40876,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40876,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40879,0,1,17,Making Improper Entry to or Exit From Trafficway
4,Arizona,40880,0,1,11,"Dash - Run, No Visual Obstruction Noted"
4,Arizona,40883,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40883,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40885,0,1,0,None Noted
4,Arizona,40890,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40890,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40891,0,1,99,Reported as Unknown
4,Arizona,40893,0,1,99,Reported as Unknown
4,Arizona,40894,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40894,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40895,0,1,99,Reported as Unknown
4,Arizona,40897,0,1,99,Reported as Unknown
4,Arizona,40899,0,1,99,Reported as Unknown
4,Arizona,40901,0,1,99,Reported as Unknown
4,Arizona,40905,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40905,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
4,Arizona,40905,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40906,0,1,99,Reported as Unknown
4,Arizona,40908,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40908,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40910,0,1,99,Reported as Unknown
4,Arizona,40915,0,1,99,Reported as Unknown
4,Arizona,40917,0,1,99,Reported as Unknown
4,Arizona,40923,0,1,0,None Noted
4,Arizona,40925,0,1,99,Reported as Unknown
4,Arizona,40926,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40926,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40927,0,1,99,Reported as Unknown
4,Arizona,40931,0,1,99,Reported as Unknown
4,Arizona,40937,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40937,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40940,0,1,6,"Inattentive (Talking, Eating, Etc.)"
4,Arizona,40940,0,1,9,Wrong-Way Riding or Walking
4,Arizona,40940,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
4,Arizona,40942,0,1,0,None Noted
4,Arizona,40944,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40944,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40953,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40953,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40955,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40956,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40956,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40958,0,1,99,Reported as Unknown
4,Arizona,40960,0,1,2,Failure to Yield Right-Of-Way
4,Arizona,40960,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
4,Arizona,40967,0,1,99,Reported as Unknown
4,Arizona,40969,0,1,99,Reported as Unknown
5,Arkansas,50008,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50008,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
5,Arkansas,50008,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50008,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50008,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50020,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50020,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50022,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50022,0,1,16,Failure to Keep in Proper Lane or Running Off Road
5,Arkansas,50022,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50025,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50025,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50027,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50033,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50033,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50044,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50044,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50044,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50060,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50060,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50061,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50061,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50068,0,1,99,Reported as Unknown
5,Arkansas,50071,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50082,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50102,0,1,1,Dart-Out - Visual Obstruction Noted
5,Arkansas,50102,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50106,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
5,Arkansas,50109,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50109,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50110,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50115,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50115,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50116,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50116,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50129,0,1,99,Reported as Unknown
5,Arkansas,50132,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50132,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50140,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50140,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50140,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50154,0,1,0,None Noted
5,Arkansas,50201,0,1,0,None Noted
5,Arkansas,50218,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50218,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50219,0,1,99,Reported as Unknown
5,Arkansas,50219,0,2,99,Reported as Unknown
5,Arkansas,50226,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50226,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50237,0,1,0,None Noted
5,Arkansas,50237,0,2,0,None Noted
5,Arkansas,50237,0,3,0,None Noted
5,Arkansas,50243,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50243,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50243,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50252,0,1,99,Reported as Unknown
5,Arkansas,50261,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50268,0,1,99,Reported as Unknown
5,Arkansas,50278,0,1,99,Reported as Unknown
5,Arkansas,50280,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50280,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50284,0,1,99,Reported as Unknown
5,Arkansas,50288,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50291,0,1,99,Reported as Unknown
5,Arkansas,50292,0,1,99,Reported as Unknown
5,Arkansas,50330,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50330,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50337,0,1,99,Reported as Unknown
5,Arkansas,50349,0,1,0,None Noted
5,Arkansas,50364,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50364,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50368,0,1,99,Reported as Unknown
5,Arkansas,50381,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50386,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50400,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50405,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50417,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50422,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50422,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50422,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50422,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50433,0,1,1,Dart-Out - Visual Obstruction Noted
5,Arkansas,50441,0,1,0,None Noted
5,Arkansas,50444,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50450,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50450,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50454,0,1,99,Reported as Unknown
5,Arkansas,50482,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50482,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50483,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50500,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50500,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50502,0,1,0,None Noted
5,Arkansas,50525,0,1,99,Reported as Unknown
5,Arkansas,50528,0,1,99,Reported as Unknown
5,Arkansas,50529,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50531,0,1,99,Reported as Unknown
5,Arkansas,50533,0,1,0,None Noted
5,Arkansas,50533,0,2,0,None Noted
5,Arkansas,50533,0,3,0,None Noted
5,Arkansas,50533,0,4,0,None Noted
5,Arkansas,50540,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50540,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50546,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50550,0,1,21,Other (Specify:)
5,Arkansas,50553,0,1,0,None Noted
5,Arkansas,50553,0,2,0,None Noted
5,Arkansas,50553,0,3,0,None Noted
5,Arkansas,50553,0,4,0,None Noted
5,Arkansas,50556,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50556,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50557,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50557,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50560,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50567,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50567,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50569,0,1,99,Reported as Unknown
5,Arkansas,50578,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50581,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50585,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50585,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50585,0,1,7,Improper Turn/Merge
5,Arkansas,50585,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50593,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50594,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50594,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50596,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50602,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50602,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50604,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
5,Arkansas,50605,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50605,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50605,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50607,0,1,99,Reported as Unknown
5,Arkansas,50608,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50608,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50609,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50609,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50609,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
5,Arkansas,50610,0,1,9,Wrong-Way Riding or Walking
5,Arkansas,50613,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50613,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
5,Arkansas,50615,0,1,2,Failure to Yield Right-Of-Way
5,Arkansas,50615,0,1,6,"Inattentive (Talking, Eating, Etc.)"
5,Arkansas,50615,0,1,11,"Dash - Run, No Visual Obstruction Noted"
5,Arkansas,50615,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,60014,0,1,2,Failure to Yield Right-Of-Way
6,California,60014,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,60016,0,1,0,None Noted
