STATE,STATENAME,ST_CASE,CRASHRF,CRASHRFNAME
2,Alaska,20036,20,Police Pursuit Involved
2,Alaska,20037,0,None
2,Alaska,20038,0,None
2,Alaska,20039,0,None
2,Alaska,20040,0,None
2,Alaska,20041,0,None
2,Alaska,20043,0,None
2,Alaska,20044,0,None
2,Alaska,20045,0,None
2,Alaska,20046,0,None
2,Alaska,20048,19,Recent/Previous Crash scene Nearby
2,Alaska,20049,0,None
2,Alaska,20050,0,None
2,Alaska,20051,0,None
2,Alaska,20052,0,None
2,Alaska,20053,0,None
2,Alaska,20054,0,None
2,Alaska,20055,0,None
4,Arizona,40001,0,None
4,Arizona,40002,0,None
4,Arizona,40003,0,None
4,Arizona,40004,0,None
4,Arizona,40005,0,None
4,Arizona,40006,0,None
4,Arizona,40007,0,None
4,Arizona,40008,0,None
4,Arizona,40009,0,None
4,Arizona,40010,0,None
4,Arizona,40011,0,None
4,Arizona,40012,0,None
4,Arizona,40013,0,None
4,Arizona,40014,0,None
4,Arizona,40015,0,None
4,Arizona,40016,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40017,0,None
4,Arizona,40018,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40019,0,None
4,Arizona,40020,0,None
4,Arizona,40021,20,Police Pursuit Involved
4,Arizona,40022,0,None
4,Arizona,40023,20,Police Pursuit Involved
4,Arizona,40024,0,None
4,Arizona,40025,0,None
4,Arizona,40026,0,None
4,Arizona,40027,0,None
4,Arizona,40028,0,None
4,Arizona,40029,0,None
4,Arizona,40030,0,None
4,Arizona,40031,0,None
4,Arizona,40032,20,Police Pursuit Involved
4,Arizona,40033,20,Police Pursuit Involved
4,Arizona,40034,0,None
4,Arizona,40035,0,None
4,Arizona,40036,0,None
4,Arizona,40037,0,None
4,Arizona,40038,0,None
4,Arizona,40039,0,None
4,Arizona,40040,0,None
4,Arizona,40041,0,None
4,Arizona,40042,0,None
4,Arizona,40043,0,None
4,Arizona,40044,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40045,0,None
4,Arizona,40046,0,None
4,Arizona,40047,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40048,0,None
4,Arizona,40049,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40050,0,None
4,Arizona,40051,0,None
4,Arizona,40052,0,None
4,Arizona,40053,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40054,0,None
4,Arizona,40055,26,Prior Non-Recurring Incident
4,Arizona,40056,2,Shoulder Design or Condition
4,Arizona,40057,0,None
4,Arizona,40058,0,None
4,Arizona,40059,19,Recent/Previous Crash scene Nearby
4,Arizona,40060,0,None
4,Arizona,40061,0,None
4,Arizona,40062,0,None
4,Arizona,40063,0,None
4,Arizona,40064,0,None
4,Arizona,40065,0,None
4,Arizona,40066,20,Police Pursuit Involved
4,Arizona,40067,0,None
4,Arizona,40068,0,None
4,Arizona,40069,0,None
4,Arizona,40070,0,None
4,Arizona,40071,0,None
4,Arizona,40072,0,None
4,Arizona,40073,0,None
4,Arizona,40074,0,None
4,Arizona,40075,0,None
4,Arizona,40076,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40077,0,None
4,Arizona,40078,0,None
4,Arizona,40079,0,None
4,Arizona,40080,20,Police Pursuit Involved
4,Arizona,40081,0,None
4,Arizona,40082,0,None
4,Arizona,40083,0,None
4,Arizona,40084,0,None
4,Arizona,40085,0,None
4,Arizona,40086,999,Reported as Unknown
4,Arizona,40087,20,Police Pursuit Involved
4,Arizona,40088,999,Reported as Unknown
4,Arizona,40089,999,Reported as Unknown
4,Arizona,40090,0,None
4,Arizona,40091,0,None
4,Arizona,40092,999,Reported as Unknown
4,Arizona,40093,0,None
4,Arizona,40094,0,None
4,Arizona,40095,999,Reported as Unknown
4,Arizona,40096,0,None
4,Arizona,40097,0,None
4,Arizona,40098,999,Reported as Unknown
4,Arizona,40099,0,None
4,Arizona,40100,0,None
4,Arizona,40101,0,None
4,Arizona,40102,999,Reported as Unknown
4,Arizona,40103,999,Reported as Unknown
4,Arizona,40104,999,Reported as Unknown
4,Arizona,40105,0,None
4,Arizona,40106,0,None
4,Arizona,40107,0,None
4,Arizona,40108,31,Related to a Bus Stop
4,Arizona,40109,0,None
4,Arizona,40110,0,None
4,Arizona,40111,0,None
4,Arizona,40112,0,None
4,Arizona,40113,0,None
4,Arizona,40114,0,None
4,Arizona,40115,0,None
4,Arizona,40116,0,None
4,Arizona,40117,0,None
4,Arizona,40118,0,None
4,Arizona,40119,0,None
4,Arizona,40120,0,None
4,Arizona,40121,0,None
4,Arizona,40122,0,None
4,Arizona,40123,0,None
4,Arizona,40124,0,None
4,Arizona,40125,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40126,0,None
4,Arizona,40127,0,None
4,Arizona,40128,0,None
4,Arizona,40129,0,None
4,Arizona,40130,0,None
4,Arizona,40131,0,None
4,Arizona,40132,0,None
4,Arizona,40133,0,None
4,Arizona,40134,0,None
4,Arizona,40135,0,None
4,Arizona,40136,0,None
4,Arizona,40137,0,None
4,Arizona,40138,0,None
4,Arizona,40139,0,None
4,Arizona,40140,0,None
4,Arizona,40141,0,None
4,Arizona,40142,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40143,20,Police Pursuit Involved
4,Arizona,40144,0,None
4,Arizona,40145,0,None
4,Arizona,40146,0,None
4,Arizona,40147,0,None
4,Arizona,40148,0,None
4,Arizona,40149,0,None
4,Arizona,40150,0,None
4,Arizona,40151,0,None
4,Arizona,40152,999,Reported as Unknown
4,Arizona,40153,0,None
4,Arizona,40154,999,Reported as Unknown
4,Arizona,40155,0,None
4,Arizona,40156,0,None
4,Arizona,40157,0,None
4,Arizona,40158,0,None
4,Arizona,40159,999,Reported as Unknown
4,Arizona,40161,0,None
4,Arizona,40162,0,None
4,Arizona,40163,999,Reported as Unknown
4,Arizona,40164,999,Reported as Unknown
4,Arizona,40165,0,None
4,Arizona,40166,999,Reported as Unknown
4,Arizona,40168,0,None
4,Arizona,40169,0,None
4,Arizona,40170,999,Reported as Unknown
4,Arizona,40171,0,None
4,Arizona,40172,0,None
4,Arizona,40173,0,None
4,Arizona,40174,0,None
4,Arizona,40175,0,None
4,Arizona,40176,0,None
4,Arizona,40177,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40178,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40179,0,None
4,Arizona,40180,0,None
4,Arizona,40181,0,None
4,Arizona,40183,0,None
4,Arizona,40184,0,None
4,Arizona,40185,0,None
4,Arizona,40186,0,None
4,Arizona,40187,0,None
4,Arizona,40188,0,None
4,Arizona,40189,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40190,0,None
4,Arizona,40191,0,None
4,Arizona,40192,0,None
4,Arizona,40193,0,None
4,Arizona,40194,0,None
4,Arizona,40195,0,None
4,Arizona,40196,0,None
4,Arizona,40197,0,None
4,Arizona,40198,0,None
4,Arizona,40199,0,None
4,Arizona,40200,0,None
4,Arizona,40201,0,None
4,Arizona,40202,0,None
4,Arizona,40203,0,None
4,Arizona,40204,0,None
4,Arizona,40205,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40206,0,None
4,Arizona,40207,999,Reported as Unknown
4,Arizona,40208,0,None
4,Arizona,40209,0,None
4,Arizona,40210,0,None
4,Arizona,40211,0,None
4,Arizona,40212,0,None
4,Arizona,40213,0,None
4,Arizona,40214,18,Date of Crash and Date of EMS Notification were not the same day
4,Arizona,40215,0,None
4,Arizona,40216,0,None
4,Arizona,40217,20,Police Pursuit Involved
4,Arizona,40218,0,None
4,Arizona,40219,0,None
4,Arizona,40220,0,None
4,Arizona,40221,999,Reported as Unknown
4,Arizona,40222,999,Reported as Unknown
4,Arizona,40223,999,Reported as Unknown
4,Arizona,40224,999,Reported as Unknown
4,Arizona,40225,0,None
4,Arizona,40226,0,None
4,Arizona,40227,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40227,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40228,0,None
4,Arizona,40229,0,None
4,Arizona,40230,0,None
4,Arizona,40231,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40231,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40232,0,None
4,Arizona,40233,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40234,0,None
4,Arizona,40235,0,None
4,Arizona,40236,0,None
4,Arizona,40237,0,None
4,Arizona,40238,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40239,0,None
4,Arizona,40240,0,None
4,Arizona,40241,0,None
4,Arizona,40242,0,None
4,Arizona,40243,0,None
4,Arizona,40244,0,None
4,Arizona,40245,0,None
4,Arizona,40246,0,None
4,Arizona,40247,0,None
4,Arizona,40248,0,None
4,Arizona,40249,0,None
4,Arizona,40250,0,None
4,Arizona,40251,0,None
4,Arizona,40252,0,None
4,Arizona,40253,0,None
4,Arizona,40254,0,None
4,Arizona,40255,0,None
4,Arizona,40256,0,None
4,Arizona,40257,0,None
4,Arizona,40258,0,None
4,Arizona,40259,0,None
4,Arizona,40260,0,None
4,Arizona,40261,0,None
4,Arizona,40262,0,None
4,Arizona,40263,0,None
4,Arizona,40264,0,None
4,Arizona,40265,0,None
4,Arizona,40266,0,None
4,Arizona,40267,0,None
4,Arizona,40268,0,None
4,Arizona,40269,0,None
4,Arizona,40270,0,None
4,Arizona,40271,0,None
4,Arizona,40272,0,None
4,Arizona,40273,0,None
4,Arizona,40274,0,None
4,Arizona,40275,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40276,0,None
4,Arizona,40277,0,None
4,Arizona,40278,0,None
4,Arizona,40279,0,None
4,Arizona,40280,0,None
4,Arizona,40281,0,None
4,Arizona,40282,0,None
4,Arizona,40283,0,None
4,Arizona,40284,0,None
4,Arizona,40285,0,None
4,Arizona,40286,0,None
4,Arizona,40287,7,"Surface Washed Out(caved-in, road slippage)"
4,Arizona,40288,0,None
4,Arizona,40289,0,None
4,Arizona,40290,0,None
4,Arizona,40291,0,None
4,Arizona,40292,0,None
4,Arizona,40293,0,None
4,Arizona,40294,0,None
4,Arizona,40295,0,None
4,Arizona,40296,20,Police Pursuit Involved
4,Arizona,40297,18,Date of Crash and Date of EMS Notification were not the same day
4,Arizona,40298,0,None
4,Arizona,40299,0,None
4,Arizona,40300,0,None
4,Arizona,40301,0,None
4,Arizona,40302,0,None
4,Arizona,40303,0,None
4,Arizona,40304,0,None
4,Arizona,40305,0,None
4,Arizona,40306,0,None
4,Arizona,40307,20,Police Pursuit Involved
4,Arizona,40308,0,None
4,Arizona,40309,0,None
4,Arizona,40310,0,None
4,Arizona,40311,0,None
4,Arizona,40312,0,None
4,Arizona,40313,0,None
4,Arizona,40314,0,None
4,Arizona,40315,0,None
4,Arizona,40316,0,None
4,Arizona,40317,0,None
4,Arizona,40318,0,None
4,Arizona,40319,0,None
4,Arizona,40320,0,None
4,Arizona,40321,0,None
4,Arizona,40322,0,None
4,Arizona,40323,0,None
4,Arizona,40324,0,None
4,Arizona,40325,0,None
4,Arizona,40326,20,Police Pursuit Involved
4,Arizona,40327,0,None
4,Arizona,40328,0,None
4,Arizona,40329,0,None
4,Arizona,40330,0,None
4,Arizona,40331,0,None
4,Arizona,40332,0,None
4,Arizona,40333,0,None
4,Arizona,40334,0,None
4,Arizona,40335,0,None
4,Arizona,40336,0,None
4,Arizona,40337,0,None
4,Arizona,40338,0,None
4,Arizona,40339,0,None
4,Arizona,40340,0,None
4,Arizona,40341,0,None
4,Arizona,40342,0,None
4,Arizona,40343,0,None
4,Arizona,40344,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40345,0,None
4,Arizona,40346,0,None
4,Arizona,40347,0,None
4,Arizona,40348,0,None
4,Arizona,40349,0,None
4,Arizona,40350,0,None
4,Arizona,40351,0,None
4,Arizona,40352,0,None
4,Arizona,40353,0,None
4,Arizona,40354,0,None
4,Arizona,40355,0,None
4,Arizona,40356,0,None
4,Arizona,40357,0,None
4,Arizona,40358,0,None
4,Arizona,40359,0,None
4,Arizona,40360,0,None
4,Arizona,40361,0,None
4,Arizona,40362,0,None
4,Arizona,40363,0,None
4,Arizona,40364,0,None
4,Arizona,40365,0,None
4,Arizona,40366,0,None
4,Arizona,40367,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40367,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
4,Arizona,40368,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40369,0,None
4,Arizona,40370,0,None
4,Arizona,40371,0,None
4,Arizona,40372,0,None
4,Arizona,40373,0,None
4,Arizona,40374,19,Recent/Previous Crash scene Nearby
4,Arizona,40375,0,None
4,Arizona,40376,0,None
4,Arizona,40377,0,None
4,Arizona,40378,0,None
4,Arizona,40379,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40380,0,None
4,Arizona,40381,0,None
4,Arizona,40382,0,None
4,Arizona,40383,0,None
4,Arizona,40384,0,None
4,Arizona,40385,0,None
4,Arizona,40386,0,None
4,Arizona,40387,0,None
4,Arizona,40388,0,None
4,Arizona,40389,0,None
4,Arizona,40390,0,None
4,Arizona,40391,0,None
4,Arizona,40392,0,None
4,Arizona,40393,999,Reported as Unknown
4,Arizona,40394,0,None
4,Arizona,40395,999,Reported as Unknown
4,Arizona,40396,0,None
4,Arizona,40397,999,Reported as Unknown
4,Arizona,40398,999,Reported as Unknown
4,Arizona,40399,17,Vehicle set-in-motion by non-driver
4,Arizona,40400,0,None
4,Arizona,40401,0,None
4,Arizona,40402,999,Reported as Unknown
4,Arizona,40403,0,None
4,Arizona,40404,0,None
4,Arizona,40405,0,None
4,Arizona,40406,0,None
4,Arizona,40407,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40408,0,None
4,Arizona,40409,0,None
4,Arizona,40410,0,None
4,Arizona,40412,0,None
4,Arizona,40413,0,None
4,Arizona,40414,0,None
4,Arizona,40415,0,None
4,Arizona,40416,0,None
4,Arizona,40417,0,None
4,Arizona,40418,0,None
4,Arizona,40419,0,None
4,Arizona,40420,0,None
4,Arizona,40421,0,None
4,Arizona,40422,0,None
4,Arizona,40423,0,None
4,Arizona,40424,0,None
4,Arizona,40425,0,None
4,Arizona,40426,0,None
4,Arizona,40427,0,None
4,Arizona,40428,0,None
4,Arizona,40429,0,None
4,Arizona,40430,0,None
4,Arizona,40431,0,None
4,Arizona,40432,0,None
4,Arizona,40433,0,None
4,Arizona,40434,0,None
4,Arizona,40435,0,None
4,Arizona,40436,0,None
4,Arizona,40437,0,None
4,Arizona,40438,999,Reported as Unknown
4,Arizona,40439,0,None
4,Arizona,40440,999,Reported as Unknown
4,Arizona,40441,0,None
4,Arizona,40442,0,None
4,Arizona,40443,0,None
4,Arizona,40444,0,None
4,Arizona,40446,999,Reported as Unknown
4,Arizona,40447,999,Reported as Unknown
4,Arizona,40448,18,Date of Crash and Date of EMS Notification were not the same day
4,Arizona,40449,0,None
4,Arizona,40450,0,None
4,Arizona,40451,0,None
4,Arizona,40452,999,Reported as Unknown
4,Arizona,40453,999,Reported as Unknown
4,Arizona,40454,999,Reported as Unknown
4,Arizona,40455,0,None
4,Arizona,40456,0,None
4,Arizona,40457,0,None
4,Arizona,40458,0,None
4,Arizona,40459,0,None
4,Arizona,40460,0,None
4,Arizona,40461,31,Related to a Bus Stop
4,Arizona,40462,0,None
4,Arizona,40463,0,None
4,Arizona,40464,0,None
4,Arizona,40465,0,None
4,Arizona,40466,0,None
4,Arizona,40467,0,None
4,Arizona,40468,0,None
4,Arizona,40469,0,None
4,Arizona,40470,0,None
4,Arizona,40471,0,None
4,Arizona,40472,0,None
4,Arizona,40473,0,None
4,Arizona,40474,3,Other Maintenance or Construction-Created Condition
4,Arizona,40475,0,None
4,Arizona,40476,0,None
4,Arizona,40477,0,None
4,Arizona,40478,0,None
4,Arizona,40479,0,None
4,Arizona,40480,0,None
4,Arizona,40481,0,None
4,Arizona,40482,0,None
4,Arizona,40483,0,None
4,Arizona,40484,0,None
4,Arizona,40485,0,None
4,Arizona,40486,0,None
4,Arizona,40487,0,None
4,Arizona,40488,0,None
4,Arizona,40489,0,None
4,Arizona,40490,0,None
4,Arizona,40491,0,None
4,Arizona,40492,0,None
4,Arizona,40493,0,None
4,Arizona,40494,0,None
4,Arizona,40495,0,None
4,Arizona,40496,0,None
4,Arizona,40497,0,None
4,Arizona,40498,0,None
4,Arizona,40499,19,Recent/Previous Crash scene Nearby
4,Arizona,40500,0,None
4,Arizona,40501,0,None
4,Arizona,40502,0,None
4,Arizona,40503,0,None
4,Arizona,40504,0,None
4,Arizona,40505,0,None
4,Arizona,40506,0,None
4,Arizona,40507,0,None
4,Arizona,40508,0,None
4,Arizona,40509,0,None
4,Arizona,40510,0,None
4,Arizona,40511,0,None
4,Arizona,40512,0,None
4,Arizona,40513,0,None
4,Arizona,40514,0,None
4,Arizona,40515,0,None
4,Arizona,40516,999,Reported as Unknown
4,Arizona,40517,999,Reported as Unknown
4,Arizona,40518,999,Reported as Unknown
4,Arizona,40519,999,Reported as Unknown
4,Arizona,40520,0,None
4,Arizona,40521,0,None
4,Arizona,40522,0,None
4,Arizona,40523,0,None
4,Arizona,40524,999,Reported as Unknown
4,Arizona,40525,999,Reported as Unknown
4,Arizona,40526,0,None
4,Arizona,40527,999,Reported as Unknown
4,Arizona,40528,0,None
4,Arizona,40529,0,None
4,Arizona,40530,0,None
4,Arizona,40531,0,None
4,Arizona,40532,0,None
4,Arizona,40533,0,None
4,Arizona,40534,0,None
4,Arizona,40535,0,None
4,Arizona,40536,0,None
4,Arizona,40537,0,None
4,Arizona,40538,0,None
4,Arizona,40539,0,None
4,Arizona,40540,0,None
4,Arizona,40541,0,None
4,Arizona,40542,0,None
4,Arizona,40543,0,None
4,Arizona,40544,0,None
4,Arizona,40545,0,None
4,Arizona,40546,0,None
4,Arizona,40547,0,None
4,Arizona,40548,0,None
4,Arizona,40549,0,None
4,Arizona,40550,0,None
4,Arizona,40551,0,None
4,Arizona,40552,0,None
4,Arizona,40553,0,None
4,Arizona,40554,0,None
4,Arizona,40555,0,None
4,Arizona,40556,0,None
4,Arizona,40557,0,None
4,Arizona,40558,0,None
4,Arizona,40559,0,None
4,Arizona,40560,0,None
4,Arizona,40561,0,None
4,Arizona,40562,0,None
4,Arizona,40563,0,None
4,Arizona,40564,0,None
4,Arizona,40565,0,None
4,Arizona,40566,0,None
4,Arizona,40567,0,None
4,Arizona,40568,0,None
4,Arizona,40569,0,None
4,Arizona,40570,0,None
4,Arizona,40571,0,None
4,Arizona,40572,0,None
4,Arizona,40573,0,None
4,Arizona,40574,0,None
4,Arizona,40575,0,None
4,Arizona,40576,0,None
4,Arizona,40577,0,None
4,Arizona,40578,18,Date of Crash and Date of EMS Notification were not the same day
4,Arizona,40579,0,None
4,Arizona,40580,0,None
4,Arizona,40581,0,None
4,Arizona,40582,0,None
4,Arizona,40583,0,None
4,Arizona,40584,0,None
4,Arizona,40585,0,None
4,Arizona,40586,0,None
4,Arizona,40587,0,None
4,Arizona,40588,0,None
4,Arizona,40589,0,None
4,Arizona,40590,0,None
4,Arizona,40591,0,None
4,Arizona,40592,0,None
4,Arizona,40593,0,None
4,Arizona,40594,0,None
4,Arizona,40595,0,None
4,Arizona,40596,23,Indication of a Stalled/Disabled Vehicle
4,Arizona,40597,0,None
4,Arizona,40598,0,None
4,Arizona,40599,0,None
4,Arizona,40600,0,None
4,Arizona,40601,0,None
4,Arizona,40602,0,None
4,Arizona,40603,0,None
4,Arizona,40604,0,None
4,Arizona,40605,0,None
4,Arizona,40606,0,None
4,Arizona,40607,0,None
4,Arizona,40608,0,None
4,Arizona,40609,0,None
4,Arizona,40610,0,None
4,Arizona,40611,0,None
4,Arizona,40612,0,None
4,Arizona,40613,0,None
4,Arizona,40614,0,None
4,Arizona,40615,0,None
4,Arizona,40616,0,None
4,Arizona,40617,0,None
4,Arizona,40618,0,None
4,Arizona,40619,0,None
4,Arizona,40620,0,None
4,Arizona,40621,0,None
4,Arizona,40622,0,None
4,Arizona,40623,0,None
4,Arizona,40624,0,None
4,Arizona,40625,0,None
4,Arizona,40626,0,None
4,Arizona,40627,0,None
4,Arizona,40628,0,None
4,Arizona,40629,0,None
4,Arizona,40630,0,None
4,Arizona,40632,19,Recent/Previous Crash scene Nearby
4,Arizona,40633,0,None
4,Arizona,40634,0,None
4,Arizona,40635,0,None
4,Arizona,40636,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40637,0,None
4,Arizona,40638,0,None
4,Arizona,40639,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40640,0,None
4,Arizona,40641,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40642,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40643,0,None
4,Arizona,40644,24,Unstabilized Situation Began and All Harmful Events Occurred Off of the Roadway
4,Arizona,40645,0,None
4,Arizona,40646,19,Recent/Previous Crash scene Nearby
4,Arizona,40646,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
4,Arizona,40646,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
4,Arizona,40647,0,None
4,Arizona,40648,999,Reported as Unknown
4,Arizona,40649,999,Reported as Unknown
4,Arizona,40650,999,Reported as Unknown
4,Arizona,40651,0,None
4,Arizona,40652,0,None
4,Arizona,40653,0,None
4,Arizona,40654,0,None
4,Arizona,40655,0,None
4,Arizona,40656,0,None
4,Arizona,40657,999,Reported as Unknown
4,Arizona,40659,999,Reported as Unknown
4,Arizona,40660,999,Reported as Unknown
4,Arizona,40661,0,None
4,Arizona,40662,0,None
4,Arizona,40663,0,None
4,Arizona,40664,999,Reported as Unknown
4,Arizona,40665,999,Reported as Unknown
4,Arizona,40666,0,None
4,Arizona,40667,0,None
4,Arizona,40668,0,None
4,Arizona,40669,0,None
